kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
1024,8,1261072,4589593,12313351,12313351,9946527,4356809,9381637,6327241,9765601,4433259,4550690,12071103,12208350,3.489,linux-AMD64,1024,32,17,iozone-003.out
1024,16,1328146,5390231,16531459,16789959,14422045,4805258,13305116,7755368,14230902,5120336,5065980,15743686,16037624,3.489,linux-AMD64,1024,32,17,iozone-003.out
1024,32,1370965,5500686,20869039,19719260,18291580,5593820,17985196,8680108,18936769,5536137,5564829,19629138,20869039,3.489,linux-AMD64,1024,32,17,iozone-003.out
1024,64,1381993,5950309,23240448,22748081,21282686,5660167,20970936,8680108,24292018,6025439,6050905,22748081,23240448,3.489,linux-AMD64,1024,32,17,iozone-003.out
1024,128,1349428,6137371,24998980,24854315,23240448,5813392,21713061,8895850,26219889,6479979,6355328,24430194,23886714,3.489,linux-AMD64,1024,32,17,iozone-003.out
1024,256,1393200,5958564,25594883,25594883,24430194,5983467,22748081,8391792,24292018,7113161,7485055,23754601,25594883,3.489,linux-AMD64,1024,32,17,iozone-003.out
1024,512,1374474,6059442,26380939,25594883,24430194,5885083,23754601,7537599,24998980,4614246,8970167,24292018,24998980,3.489,linux-AMD64,1024,32,17,iozone-003.out
1024,1024,1328146,5472650,22748081,23886714,23754601,6059442,22276143,5853003,24430194,6163794,6025439,24430194,25594883,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,4,1143524,3604966,7082696,6967792,5704543,3225896,5626082,4221501,5836323,3542524,3549844,7368238,7293167,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,8,1263447,3791117,11770166,12257227,9841749,4310472,9525260,6359119,9567698,4472047,4490751,11564174,11380325,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,16,1334295,5306340,16525279,16001943,13660713,5018054,13660713,7817519,14202800,5056455,5056455,15883587,15883587,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,32,1349174,5689430,20859193,20909969,18441025,5549749,18284015,8749118,18129656,5332694,5503525,20079056,20658530,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,64,1379287,5704543,22979678,22498183,20708333,5868220,21115571,9101380,21325256,5769681,5816563,20510548,22036452,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,128,1382840,6003564,24626703,24697509,23546602,6020395,22498183,9400176,27286464,5953632,6075753,23546602,24416701,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,256,1378402,6007763,24626703,24697509,19893055,6062888,23546602,8866519,24416701,6298503,6440169,24074544,24984852,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,512,1382840,6075753,25278959,25278959,24697509,6024617,24074544,8464610,23228237,6498636,6523312,25278959,24142206,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,1024,1399968,5953632,25278959,24984852,25656476,6149699,24416701,7368238,25888448,4807425,9268323,25278959,24984852,3.489,linux-AMD64,1024,32,17,iozone-003.out
2048,2048,1328311,5689430,21593292,22498183,22498183,5937172,21757372,5884299,23041317,5986827,6041567,23291219,23807646,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,4,1145721,3543113,6680080,6964419,5596402,3207709,5558378,4418911,5786794,3534366,3531460,7314299,7289472,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,8,1275624,4701910,12125776,11907264,9779037,4325455,9593374,6361016,9729195,4510565,3771811,11601703,11672647,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,16,1328600,5319164,16458876,16058868,13879294,5056165,13834587,7715028,13935585,5069594,4911613,16058868,15822231,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,32,1360802,5746149,20803766,20168765,18358372,5594580,18358372,8748253,18456987,5438722,5476867,19683498,19865582,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,64,1374960,5969780,23128348,22259318,21007275,5902100,21241033,9394037,21320113,5681538,5744227,22640669,22144551,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,128,1373641,6058196,24655179,23670066,21214804,6049663,23253568,9414629,22881911,5867831,5721272,24101756,23670066,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,256,1388069,6094733,24690613,24833373,23933871,6058196,20481345,9163546,25123904,6043279,6068897,24375326,24690613,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,512,1380596,6131713,25123904,24655179,23670066,6140479,24237769,8906998,24690613,5657217,5657217,24690613,24375326,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,1024,1363502,6066754,25610798,25610798,24690613,6086096,25458986,8430572,25764430,6542703,6370451,22881911,23702723,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,2048,1380928,6105563,25919917,25610798,24797528,6151473,24977794,7405736,25572675,4664886,9440496,25572675,25610798,3.489,linux-AMD64,1024,32,17,iozone-003.out
4096,4096,1331173,5611025,20879618,21560926,21214804,5910222,21426474,5961494,22144551,5971855,5986422,22760651,22760651,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,4,1127591,3213651,6687628,6742748,5626466,3249514,5626466,4496285,5876668,3517291,3541581,7394270,7313997,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,8,1271838,4740709,12154969,11771848,9812005,4334079,9547539,6390362,9834473,4402382,4474037,11836733,11600942,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,16,1319812,4740709,15938235,15662161,13695655,4955393,13603476,7809376,13979843,4961834,5035275,15938235,15633656,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,32,1356280,5712526,20225820,20025425,18445154,5557305,18494796,8677127,18366278,5421393,5435974,20131019,19186748,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,64,1359446,5880691,22198999,21735586,21004779,5793435,21225362,9492149,21056268,5642173,5688881,22757722,22141778,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,128,1376547,5129999,24458712,23553334,23203407,5961293,23266255,9739691,23329444,5781736,5814021,24320215,22742658,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,256,1374730,6063334,24458712,24371967,23078725,5966469,23683211,9416708,23683211,5817959,5817959,24166268,23537199,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,512,1371328,6040947,24098471,24303013,23601871,6072979,23666898,9236971,24992432,5264403,5326425,24669441,24251552,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,1024,1377706,6121668,25212499,23748688,24974266,6109695,25212499,9052027,25361377,5649594,5685116,25286719,24371967,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,2048,1371328,6036702,25286719,24974266,25361377,6145757,25361377,8452984,25683653,6511465,6522590,24974266,25455321,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,4096,1362572,5966469,23472881,24303013,24234447,6071906,24669441,7379976,24598796,4734829,7474698,23748688,24031054,3.489,linux-AMD64,1024,32,17,iozone-003.out
8192,8192,1324492,4946832,18366278,23140898,24251552,5978928,19006322,6028229,23880735,6046263,6095604,23814529,23748688,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,4,1143422,3471942,7035303,7233777,5758869,3202539,5402132,4473980,5448821,3375417,3444964,6945005,6966125,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,8,1232419,4245663,9503709,9972633,8655057,4156301,9056567,6362439,9330792,4357385,4389112,11055602,11159734,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,16,1293961,4627011,13150025,13398728,12020607,4894966,12632707,7850240,13139967,4899502,4924783,14603126,14461760,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,32,1323442,5086636,18204771,18578828,17558223,5412770,16819076,8781137,17504553,5273212,5297194,18262828,18553747,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,64,1335504,5434171,19960312,20200882,20053508,5709112,19271795,9515553,20254468,5503367,5538853,19691490,20106314,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,128,1340768,5510869,18553747,21469430,21900488,5912468,21336113,9769885,21956467,5607095,5555870,21113234,21789381,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,256,1342628,5544663,20819000,21055014,21672560,5938013,21389241,9347292,22176116,5548244,5614884,20952301,21529968,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,512,1339331,5371728,17031669,17576187,18267683,5793340,20901319,9351108,22407509,5041113,5061534,21584067,21844793,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,1024,1337350,5653222,21197901,22111896,22786440,5938013,19691490,9357474,23233262,4877594,5128010,20662504,22320173,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,2048,1330746,5470509,18180690,19977720,20977885,5891685,21638438,8992570,25444065,5398313,5501604,19856496,21336113,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,4096,1322677,5340004,18533731,19742405,19551429,5742507,19391434,8384712,25557620,6213443,6227520,15722381,19005301,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,8192,1301165,5280100,16893500,18700166,18224083,5448821,16452639,6779204,20404822,4667553,8686786,15693657,16432967,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,16384,1293036,5212811,14407185,14615550,14386073,5070872,14296287,5148758,14587627,5207675,5318101,14525956,14775821,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,64,1306841,4957255,14166327,14707523,12905301,4723668,13138467,9330669,14902076,4804750,4928281,14615248,16261489,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,128,1318108,5176646,15678986,15922387,14403872,4931995,13986127,9446102,15768932,4945482,4860311,14983305,16987054,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,256,1325034,5247202,15799749,16181080,15731030,5181525,15477698,9484562,16173463,4892144,5050524,16046943,16246112,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,512,1323006,5319502,15867240,16238434,15929769,5170025,15671835,9383544,16205884,4432827,4561864,16015155,16030098,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,1024,1334750,5364768,16037581,16103348,15976061,5152967,15985352,9189057,15976061,4460593,4647949,15939006,16158252,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,2048,1322993,5294502,15341213,16609326,16342702,5151422,16165854,8620750,26050798,4610682,4699923,15276416,16182985,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,4096,1315409,5232818,15951956,16375805,16198244,5096030,15891090,8027598,23709429,4922280,5045889,16007694,16301995,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,8192,1300682,4906115,14321322,14828118,15334367,4926161,14674546,6617247,24058047,5265697,5596548,14847341,15348066,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,16384,1297171,4568839,13092160,13984703,13595963,4702657,13385426,5688037,14537949,4463056,7945915,13693495,14459943,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,64,1302536,4818124,13540246,13946959,13424522,4620743,13250445,9428219,13512955,4539699,4670441,13846493,13961835,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,128,1320012,4967181,14442321,14690864,14206453,4688844,13710437,9794399,13949790,4475905,4720570,14306270,14582532,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,256,1319962,4984475,14489522,14654835,14093552,4735615,14375101,9497935,14477311,4576203,4707070,14595696,14851196,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,512,1312894,5022270,14740496,15079315,14629097,4752728,14502517,9397276,14586401,4036457,4225977,14749987,14921333,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,1024,1317779,5038933,14908385,15030666,14797630,4802887,14309249,9198222,14807195,4150992,4320905,14908385,14860831,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,2048,1311404,4972753,14757114,14966015,14860831,4774605,14608883,8721629,13826296,4185248,4377817,14804006,14870478,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,4096,1305654,5044389,14730227,14743658,14641565,4755195,14305526,8408673,25711617,4144170,4469791,14803208,15107493,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,8192,1292698,4720246,12845478,14139224,13884962,4647305,12588402,7363496,23745898,4473428,4730481,14082000,14390906,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,16384,1276709,4542925,12069385,13446192,12923385,4539174,12742461,5652573,13551594,5153818,5354715,13002858,13151545,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,64,1293720,4766112,13175754,13391104,12783887,4455078,12660531,9379608,13234433,4477137,4496472,12986519,13258371,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,128,1307035,4883818,9506937,9345010,8967581,3426255,8925649,4858654,10389255,3677867,2582494,13534847,13877183,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,256,1306904,4869283,9557512,9566493,9338819,3376405,9331527,4832176,10785276,3702812,4408598,9572156,9570157,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,512,1307489,4769047,14064997,14237655,14273511,4647454,14025883,9401905,13982362,4007468,2515390,13840848,14211156,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,1024,1310537,4890378,14147158,14446422,14217771,4637927,9713205,4766070,11186448,3434260,2997368,9706174,9810094,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,2048,1309407,4966544,9796808,9838184,9663860,3339244,9765484,4721941,11468344,3454719,2535238,13763919,14099988,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,4096,1298477,4874378,14189881,14293551,14254636,4669640,13191562,8891005,12645679,3964180,3008588,9612324,9750934,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,8192,1297537,2703910,9009022,9154997,9051891,3455892,9617874,4573835,15986011,3520221,4274735,13163766,13407760,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,16384,1277070,4510861,13094161,13037953,13088861,4560139,12932447,6544727,14357759,4403125,4534562,12899674,13294602,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,64,1300355,4834190,13111775,13246999,12351869,4412753,12576511,9387441,13225488,4332166,4403492,12756419,13228989,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,128,1302728,4887113,13883983,14188380,13985529,4452314,13963860,9254540,14317712,4401853,4542051,13541816,14027459,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,256,1307712,4946787,14162976,14223805,13895037,4646547,13759408,9548200,13822544,4401359,4497002,14214427,14592677,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,512,1313162,4926882,14426483,14786171,14752049,4560684,12961383,9549859,13836460,3968814,3997369,13712561,14367291,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,1024,1314091,4954076,14499155,14632683,14432164,4669636,14233011,9550605,14031934,4011135,4090630,14260887,14536150,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,2048,1309822,4866671,14332643,14443159,14293701,4690092,14528851,9500021,14658824,4077024,4135075,14430459,14827047,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,4096,1302041,4845460,14256264,14204511,14103570,4691373,14038026,9282981,13895740,4061917,4046624,14013871,14390043,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,8192,1299105,4603706,13191057,13548992,13773714,4539613,13079022,9045695,13514020,4104327,4041255,13208964,13600780,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,16384,1273761,4590233,11845657,12782521,13348803,4390077,12174616,6802022,14658043,4163857,4206341,12400907,13107867,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,64,1302627,4543259,13050133,13567115,12881796,4348845,12982564,9394331,13431216,4407444,4415649,12852434,13229928,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,128,1306388,4688381,13606570,14175284,14228021,4524210,13333894,9776008,14087741,4499088,4482818,13466749,14157305,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,256,1307206,4704791,13733440,14138191,14479088,4644778,13644816,9480640,14491492,4395551,4383241,13841930,14698782,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,512,1312097,4727234,13798848,14368774,15083001,4672501,13971295,9623658,14463946,3962269,3901012,13830960,14477468,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,1024,1312655,4657933,14041683,14501527,14949293,4645348,14104005,9662009,14875471,4006019,3975464,13976534,14591496,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,2048,1308184,4714049,14501527,14998541,15595378,4737101,14580950,9681066,15345291,4051685,4031740,14489487,15052853,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,4096,1309724,4655408,14073766,14432051,15016157,4638811,14075928,9633776,14513203,4012180,4008567,14034156,14496651,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,8192,1307872,4670090,13883966,14267531,14811248,4662199,13995926,9071810,14090359,4057262,4051304,13764041,14595951,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,16384,1287556,4600988,13596727,14675240,14691712,4568043,12470302,7141916,13320970,4082829,4066107,12177502,14281430,3.489,linux-AMD64,1024,32,17,iozone-003.out
64,4,983980,3738358,5860307,7100397,4564786,2923952,4274062,4274062,6421025,3363612,3738358,7100397,6271021,3.489,linux-AMD64,1024,32,17,iozone-004.out
64,8,1143223,3958892,12902017,15972885,10402178,4564786,7940539,5735102,12902017,5389653,4897948,12902017,15972885,3.489,linux-AMD64,1024,32,17,iozone-004.out
64,16,1049372,5283570,15972885,20962191,15972885,5283570,10821524,7100397,15972885,5283570,7100397,15972885,15972885,3.489,linux-AMD64,1024,32,17,iozone-004.out
64,32,1083249,4988978,30484297,30484297,15972885,5860307,10821524,5860307,15972885,4988978,7940539,22737791,34389688,3.489,linux-AMD64,1024,32,17,iozone-004.out
64,64,1226821,6421025,30484297,30484297,20962191,5735102,15972885,5860307,30484297,6271021,6421025,30484297,34389688,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,4,1085013,3867787,7917784,8036304,6114306,2621367,5379161,4407601,6114306,3759450,3759450,7582312,7476717,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,8,1243315,4889281,14200794,12842051,10779307,4407601,8548124,6114306,10567140,4889281,4934216,12842051,12842051,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,16,1278855,5545860,18012359,18012359,14200794,5325799,11720614,7582312,18012359,6114306,5847904,15881078,18637664,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,32,1319723,5784891,25804035,25804035,18012359,5847904,16365173,5603747,20804356,7582312,7176872,21643049,25804035,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,64,1332828,6114306,25804035,24620673,20804356,6114306,18012359,7476717,25804035,5847904,10567140,25804035,25804035,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,128,1306873,6406138,31945770,31945770,25804035,6406138,18637664,6406138,25804035,6406138,6114306,24620673,25804035,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,4,1153561,3465855,7735574,7735574,6107548,3326279,5569035,4496299,5938650,3705040,3654598,7314033,7571923,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,8,1274008,4907284,12661199,13454450,9868433,4477549,9518507,4572895,9434868,4734192,4197489,12090911,12812277,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,16,1325925,5569035,18259146,18259146,15164624,5117791,12661199,7791708,16072608,5540300,5569035,15835569,17096249,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,32,1206714,5022044,23441229,23441229,19591792,5810112,16072608,8534922,21134280,6249745,6398720,21558614,21134280,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,64,1369908,6249745,25684103,23441229,21134280,5938650,18259146,8534922,23441229,7791708,6249745,21558614,23441229,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,128,1361224,6249745,28401588,28401588,25684103,6213578,19591792,7735574,25084087,5022044,11207494,21134280,25684103,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,256,1354356,6249745,28401588,28401588,25684103,5022044,18259146,6398720,22940409,6398720,6398720,25684103,25684103,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,4,1130370,3634839,7540170,7647578,5886650,3304808,5699180,4447925,5968453,3346002,3580298,7309196,7410080,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,8,1261144,4690818,12499490,12797441,10284602,4411377,9468384,6319739,9859630,4580754,4296637,11877300,11877300,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,16,1337324,5384786,17069844,17069844,14240069,5115422,13109944,7620440,14240069,4871723,5278892,16543832,16543832,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,32,1365383,5807059,22414989,22183443,19037014,5331314,17776344,8528336,21303197,5886650,5760329,19557124,21303197,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,64,1375881,5699180,24457224,23391616,21303197,5822804,19736867,8955098,25624554,6472112,6472112,23391616,23139567,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,128,1365383,6086873,25624554,25624554,23139567,6086873,22183443,8394979,25322398,7022379,6909408,22183443,24457224,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,256,1387437,6174377,26908901,25624554,24457224,6086873,23391616,6821616,24457224,5331314,11138071,24457224,23139567,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,512,1340664,5699180,25624554,25624554,25624554,6156675,23391616,6174377,25624554,6246213,5968453,25624554,26908901,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,4,1137798,3722435,7577494,7577494,5885083,3249318,5623115,4433259,5958564,3518141,3579719,7369466,7420395,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,8,1272279,4741598,12492426,12492426,9485232,4287225,9677584,6364746,9655828,4488860,4451639,12208350,11903823,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,16,1335165,5226256,16789959,16789959,14230902,5120336,13472053,7755368,14422045,5042191,5169641,16280798,14618393,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,32,1352828,5782087,20869039,20471166,18291580,5356618,17910197,8680108,19020633,5690162,5564829,19629138,20970936,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,64,1381993,5226256,23754601,23366889,20869039,5885083,20970936,9240349,24998980,5950309,6059442,21713061,23754601,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,128,1358390,6059442,24854315,24998980,23886714,5885083,22748081,8914314,25594883,6519323,6441107,24430194,23886714,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,256,1386007,5958564,24854315,25594883,24292018,6128613,22748081,8262639,24292018,7420395,7631350,24998980,24430194,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,512,1378002,6208343,26219889,24430194,24998980,5917516,23754601,7524394,24998980,4966395,8822754,24998980,25594883,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,1024,1333507,6128613,26380939,26219889,26380939,5991815,24998980,6093831,25748325,6093831,6235382,26219889,27045423,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,4,1144743,3786104,7636816,7670915,5937172,3266376,5640860,4481379,5884299,3470953,3530875,7393606,7444871,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,8,1280015,4709895,12345306,12257227,9841749,4338776,9567698,6340344,10037248,4511980,4509611,11917129,11900619,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,16,1328106,5332694,16653431,16653431,14226322,5071381,13949098,7846081,14132698,5056455,5107566,14840791,15854271,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,32,1363523,5704543,20859193,20859193,18804350,5596757,18129656,8749118,18441025,5507054,4231899,20079056,20658530,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,64,1377297,5884299,23291219,23228237,21812621,5868220,21539147,9308497,21115571,5836323,5868220,22498183,23041317,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,128,1383731,5916724,24697509,23807646,22736381,5974336,22796721,9389900,27286464,6132138,5937172,24074544,23807646,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,256,1376414,6075753,24984852,24626703,23807646,6041567,23546602,8912516,25278959,6483920,6459541,24074544,24074544,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,512,1386635,6097316,25278959,25278959,24626703,6041567,24074544,8325147,24626703,6523312,6563185,24984852,19139540,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,1024,1392253,6114678,25888448,25278959,24912391,6149699,24984852,7556202,25580074,4741090,9258333,25580074,26284531,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,2048,1334917,6097316,25580074,26284531,25888448,6114678,25278959,6075753,25888448,6185123,6185123,25656476,25278959,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,4,1143205,3740604,7486415,7545601,5883908,3276846,5689064,4338563,5851841,3516281,2894277,7301864,7237268,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,8,1265756,4718699,12151506,11672647,9701724,4325455,9503161,6370451,9751284,4481152,4395170,11800935,11609543,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,16,1330349,5325760,16179861,15807673,13746032,5063617,13604523,7770863,13890515,5013377,5062125,15749706,15396828,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,32,1358542,5728903,20384139,19683498,17660123,5542240,18125940,8712759,18049765,5490871,5389246,19796907,19416544,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,64,1377275,5969780,21346604,21241033,20778605,5833956,21110529,9456085,21136501,5753847,5753847,22288196,21560926,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,128,1377717,6041154,24375326,23540333,22760651,5980170,22912428,9636422,23159527,5851841,5859825,23801238,23128348,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,256,1378712,5928578,24375326,24375326,23253568,5944991,23128348,8902382,24833373,5928578,6015769,23967260,24237769,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,512,1381928,6041154,24655179,24690613,23801238,6007355,24101756,7396171,24375326,5544029,5544029,24514454,23540333,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,1024,1383709,6041154,25458986,25919917,24833373,6041154,24690613,8256354,25610798,6361016,6449370,25160699,25458986,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,2048,1383821,5843879,25421314,25271734,25764430,6060333,25123904,7298762,25308964,4686519,9327731,25123904,24833373,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,4096,1330246,5961494,23834258,25458986,25421314,6024207,24655179,6041154,25458986,6122971,6105563,25123904,25610798,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,4,1141413,3623372,7440706,7328036,5826839,3241850,5642173,4478702,5825851,3494753,3517651,7281448,7217210,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,8,1252414,4184187,12065338,11820445,9731415,4248864,9502650,6374949,9798016,4442798,4423351,11620560,11488455,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,16,1312000,5326425,16125233,15719484,13517846,5038228,13608864,7683638,13723005,5029378,5056765,15726679,15367944,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,32,1344708,5741161,20273556,19692587,18085922,5520695,18085922,8808369,18200887,5364680,5465373,19828962,19316184,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,64,1359446,5025700,22682604,21846143,20953542,5851647,21120984,9192489,20839167,5685116,5708730,22314333,21626142,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,128,1363925,5992483,24166268,24234447,22622866,5984134,23016885,9775714,23140898,5732541,5780764,23897344,23219087,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,256,1366746,5357152,24166268,23748688,22563442,5997714,23282020,9185117,23016885,5814021,5826839,23880735,24166268,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,512,1363762,5195153,23392977,23947311,23814529,6032463,24166268,8943642,24098471,5188093,5210911,24251552,24829886,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,1024,1365822,5406890,25212499,25065360,24458712,6091282,24829886,8876637,25047088,5512724,5573531,24974266,24371967,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,2048,1370617,5806161,25212499,25361377,24303013,6068689,24758320,8208631,25361377,6470997,6379683,24669441,24528554,3.489,linux-AMD64,1024,32,17,iozone-004.out
