kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
256,16,1019886,3770085,12812277,13454450,10651598,3654598,9778562,4734192,12090911,3950402,3994490,12812277,12812277,3.489,linux-AMD64,1024,32,17,iozone-049.out
256,32,632056,3935921,17096249,7314033,10651598,3705040,12812277,5841722,15835569,4652146,4734192,16072608,17096249,3.489,linux-AMD64,1024,32,17,iozone-049.out
256,64,1147398,4819184,19591792,19955913,17096249,4734192,15164624,5971678,17096249,5687020,2699161,10245071,10651598,3.489,linux-AMD64,1024,32,17,iozone-049.out
256,128,671589,5022044,22940409,23441229,19591792,5022044,17096249,5717301,21134280,4332998,8888172,21134280,22940409,3.489,linux-AMD64,1024,32,17,iozone-049.out
256,256,672010,4907284,21558614,10245071,21134280,4332998,17096249,5117791,21558614,5347168,5347168,23441229,23441229,3.489,linux-AMD64,1024,32,17,iozone-049.out
512,4,687237,1924603,5331314,5384786,4384358,1926329,4195896,2285029,4091959,1947291,1827947,5278892,5227492,3.489,linux-AMD64,1024,32,17,iozone-049.out
512,8,901241,2942541,8808176,8992598,7309196,2708713,7334159,3768799,7758090,2815243,2875558,8665997,9145790,3.489,linux-AMD64,1024,32,17,iozone-049.out
512,16,688118,3768799,12797441,12797441,10856530,3604335,10641343,5127637,11374040,3742527,3877684,12797441,13109944,3.489,linux-AMD64,1024,32,17,iozone-049.out
512,32,640885,4340054,17630404,18385093,15930214,4296637,15037801,6491676,18229030,4610256,4447925,15930214,17630404,3.489,linux-AMD64,1024,32,17,iozone-049.out
512,64,888562,4532414,20490142,20296484,18869737,4690818,16049269,6736026,22414989,5453155,5453155,19736867,18229030,3.489,linux-AMD64,1024,32,17,iozone-049.out
512,128,672811,4827914,23391616,22414989,20490142,5227492,18869737,7115451,20490142,6246213,5951911,21303197,21516644,3.489,linux-AMD64,1024,32,17,iozone-049.out
512,256,788702,5115422,12797441,13109944,11138071,4784885,19037014,5886650,22183443,4973263,9304292,19736867,13109944,3.489,linux-AMD64,1024,32,17,iozone-049.out
512,512,1094088,3913012,22414989,23139567,20490142,5177083,18869737,5177083,20490142,5067142,4882800,22183443,22414989,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,4,687766,1893052,5065980,5120336,4146499,1835608,4018473,2236023,4199201,1935711,1957770,4995276,5048117,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,8,881234,2985091,8914314,8895850,7269678,2681328,7113161,3403826,7160597,2852271,2820430,8391792,8525047,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,16,993100,3655895,12944224,12790037,11018226,3425544,10429596,2892612,6327241,3618930,3655895,12313351,12639479,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,32,1110440,4470172,12983353,17331995,15027577,4162573,14668318,6244448,15027577,4195100,4249053,16280798,16789959,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,64,1158358,4694950,20088179,19629138,17910197,3101494,17616353,7113161,20869039,4317393,4898425,18608584,19719260,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,128,1170352,5065980,21823389,21713061,19629138,4783849,19363647,7257394,22748081,4995276,5245404,20088179,21388672,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,256,1197435,4949226,22748081,22276143,20970936,5096034,20088179,6874084,22276143,5751117,5751117,20970936,22276143,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,512,1159609,5120336,22276143,23240448,21713061,4810640,20869039,6093831,21388672,4531485,8988941,21282686,22748081,3.489,linux-AMD64,1024,32,17,iozone-049.out
1024,1024,1162433,4920874,21282686,22276143,21823389,5219904,19719260,5424269,22748081,5303701,5175871,22276143,24430194,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,4,658696,1708146,4971585,5056455,4120256,1812296,3984558,2223755,4112366,1892553,1882599,4762117,4775354,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,8,747158,2763987,8398403,8325147,6829301,2585923,6738230,3430751,7013303,2681165,2723672,8253158,8398403,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,16,1000947,3657149,12580349,12561952,10780463,3530875,10620516,4948672,10959265,3555722,3586902,9708272,11320334,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,32,1098765,3155969,16783585,16653431,14638464,4223576,14539356,6243566,14840791,4257067,3097921,17360217,17940335,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,64,1198237,2771120,9898453,11502234,18763275,4853603,18970464,7262337,19531203,4983122,4663865,20268568,17977882,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,128,1200414,5009275,22207363,21325256,19710468,4983122,21115571,7733066,23041317,3089009,5056455,22036452,22036452,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,256,1227869,5083385,23228237,22736381,21593292,5131978,21812621,7286980,12805399,4204968,5447681,22498183,22498183,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,512,1009890,4016229,22736381,22979678,22264924,5349298,19893055,5916724,22498183,5611381,5937172,21539147,21980064,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,1024,1173038,2955111,13384011,13574363,13219235,5403134,22498183,6459541,23546602,2786401,5184636,24697509,19893055,3.489,linux-AMD64,1024,32,17,iozone-049.out
2048,2048,1216049,4829046,12729493,19893055,20079056,5147354,20079056,5095447,13138359,5147354,2981782,21539147,21757372,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,4,638898,1855116,4617244,4649735,3754501,1649562,3631489,2062457,3726809,1763882,1705230,4136930,4274869,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,8,790904,2583903,7670249,7742845,6480999,2533229,6500617,3387995,6769576,2666519,2689058,7950677,8032459,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,16,978029,3518442,11768599,11874344,10136778,3413576,10136778,4763181,10036109,3444374,3433360,7061751,11841605,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,32,1069743,4096486,13790167,15522028,12597006,4027344,14212266,6086096,12450933,3602551,4128976,15564215,16569998,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,64,1135873,4597474,18125940,18202760,16195114,4481152,17131802,6908408,10698597,4342950,4520059,18202760,19221033,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,128,1163647,4785737,20703484,19050521,19050521,4696769,18800352,7529067,11601703,4376138,3546770,22404462,21918530,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,256,1140927,4654774,17356809,14414991,17427236,4939858,18125940,7585581,22610871,3846119,5030994,20778605,19416544,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,512,1182144,4941279,21136501,21669709,21007275,4965558,20879618,7173805,13126371,5032468,4990078,22030961,22760651,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,1024,1181412,5026578,22760651,22492460,22259318,5225329,22375282,7073381,23004469,5934722,5835938,18202760,21214804,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,2048,1068944,4395170,14787213,17427236,17587806,4628439,18456987,5818150,20803766,4284464,8356757,19307438,20074497,3.489,linux-AMD64,1024,32,17,iozone-049.out
4096,4096,1070276,4307020,16780400,17587806,17587806,4551192,17356809,4638436,12606249,4612286,3889659,12643359,18698043,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,4,629382,1675283,3833591,4302601,3475312,1591037,3449147,2059343,3502234,1741514,1748515,4101770,4581417,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,8,809248,2529277,6532510,7765253,6480761,2509877,6135880,3437759,5385702,2382154,2488428,4196965,7295362,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,16,1001718,3397646,10707952,10863689,9458182,3335312,9032989,4844308,10241945,3400672,3389602,10995799,11344319,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,32,1050794,3637565,11788003,12320592,11457807,3884297,10214543,6191160,12563868,3930957,4015486,14628599,14837055,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,64,1106885,4348340,15820816,17320112,16576439,4526494,14869159,7166033,16648727,4525898,4268923,12860118,13766992,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,128,1106885,4211884,15031784,15485690,14678594,4520538,15842700,7613830,14760569,4304757,4740709,18964361,19458391,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,256,1166444,4641448,18574782,19327049,19272845,4917099,19647544,7683638,16355505,4638941,4085675,15340499,15258749,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,512,1176832,4566196,14002632,17138687,17207351,4628318,18278345,7620585,16886004,4700499,4836126,20527913,20430266,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,1024,1158695,4844991,14299840,15430056,15748303,4336814,15842700,6765318,20902554,4602281,4483963,17694735,18405631,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,2048,1095172,4418232,14425919,18574782,19048469,4838850,19229700,6825797,23140898,5661696,5337181,17963005,18912170,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,4096,1109889,3856828,12586880,14002632,14523482,4322629,14837055,5480191,17434361,4298295,7870194,13673854,16193630,3.489,linux-AMD64,1024,32,17,iozone-049.out
8192,8192,1066648,4073566,12816944,13344594,13323895,4057690,12698523,4452008,8216483,4061048,4213951,10318841,12228510,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,4,588826,1636731,4204361,4277641,3420444,1505328,3094244,2054712,2990949,1575708,1608007,4289121,3989333,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,8,764604,2352616,5444935,7092667,5542874,2253333,5237842,3446346,5166564,2124787,2400277,6092797,6553571,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,16,855786,3210019,9204562,9604660,8372454,3152586,7922644,4834699,8043192,3026249,2965906,8809279,9031572,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,32,980546,3709392,11703295,11777509,10967380,3664490,10618284,6301760,8771050,3523388,3344370,10937705,11442174,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,64,1029539,4016614,12623425,13375257,12852435,4087815,9940895,7344330,9314351,3774176,3750898,12642003,13719732,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,128,1068403,4107116,13744429,13791321,13813499,4069418,13170186,7728405,13744429,4060521,4190261,13990674,14347028,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,256,1088714,4318501,12535919,13440658,13573398,4281105,13697854,7798569,14234101,4084657,4083686,13354463,14137466,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,512,1076689,4345811,12869284,14257727,14137466,4386590,13967924,7447807,14111338,3898135,3715207,12073405,13897305,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,1024,1077263,4291264,12300316,14088194,14076651,4167897,14210553,7272051,22320173,4176255,4033352,14449597,14839637,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,2048,1075981,4284575,11417460,13838535,13802401,4083686,14149109,6671272,10744459,4615203,4482736,14458717,14510619,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,4096,1066330,3752741,12180404,12871694,13697854,4119673,13562682,5962227,15018005,5157259,5100984,13654307,14257727,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,8192,1049652,3691656,9876601,11100247,11612323,4005844,11183344,4747523,12449618,4002810,6954141,8582633,10549819,3.489,linux-AMD64,1024,32,17,iozone-049.out
16384,16384,999384,3846855,8908634,8524080,8363283,3734793,8191806,3821824,8147132,3880744,3771483,6804039,9042267,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,64,928329,3867401,12185594,12529983,11893498,3451782,10751020,6954073,9674843,3542897,3784757,10594389,11766222,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,128,918409,3566063,12769807,12431382,11795506,3502003,12011998,6858297,12064720,3426567,3462391,12805500,12998059,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,256,976081,3719813,12755585,13123412,12632482,3792172,12735491,7602634,11378521,3768568,3989773,11318550,12123252,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,512,971452,3712177,11264744,11055429,12277028,3736804,12455040,7423592,11306445,3587472,3690150,11221516,12982098,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,1024,981518,3676823,10396442,12272643,12281417,3858714,12314429,7117573,11067002,3699288,3816921,12875077,13625617,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,2048,977039,3602140,11864749,12744939,12168332,3666622,11795506,6610246,20993284,3820422,3923822,11923420,13303798,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,4096,969957,3794789,12258413,12911363,12285808,3667404,11603310,6450169,23538881,3920576,3771670,12141458,13716728,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,8192,963531,3524183,11279535,11122530,11164997,3574131,10195158,5149685,12972295,4280546,4495611,11445800,12333215,3.489,linux-AMD64,1024,32,17,iozone-049.out
32768,16384,973178,3896346,8069073,9793420,9778787,3439085,7211309,4162066,9483908,3494879,5870247,6593438,7837171,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,64,892507,3517770,12109262,12229402,11250822,3326015,11156752,7251221,10850241,3210672,3372246,12045057,12254482,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,128,908114,3606620,12651556,12946515,12297794,3369311,12307154,7118827,11085214,3241798,3400237,12678399,13202078,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,256,956214,3766854,11405340,12376978,12261041,3569712,12007698,7681199,10855812,3207525,3708261,11389273,12311564,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,512,978558,3705312,11806554,12309359,12530443,3715429,12398192,7678409,10819917,3199833,3487466,11909372,13054732,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,1024,979758,3692570,12210931,12669049,12528159,3670284,13075846,7777698,10777494,3368238,3706361,12629467,13173606,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,2048,974454,3649622,12195220,12742461,12429025,3549385,12478678,7069758,12695966,3508879,3643720,11961715,13334004,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,4096,976053,3661435,12487749,12867728,12459447,3470995,11311007,6927749,19486863,3475779,3609983,12084773,12895496,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,8192,943479,3581200,11671698,11708987,11582679,3361318,10439007,5408554,12822708,3588071,3667591,10759354,11778728,3.489,linux-AMD64,1024,32,17,iozone-049.out
65536,16384,936159,3560004,9373243,9784288,9647274,3385829,8093974,4567610,8727721,3752199,4011246,7109437,8490225,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,64,888207,3584745,12194897,12206540,11505547,3238109,11487515,6880823,9999413,3234203,3317441,12118286,12050286,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,128,918174,3765791,12855032,12927581,12520970,3310728,12276046,6987520,11571417,3245813,3420372,12626220,12480889,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,256,970998,3639373,12567051,12960801,12455722,3412347,12227989,6807884,11904680,3301642,3629091,12164406,12194897,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,512,984483,3762749,13075786,13224882,13328445,3449907,12987746,7249960,12152037,3225664,3410421,13382955,13501275,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,1024,984400,3698726,12586040,12389755,13271814,3426448,12533244,7584323,11672641,3253458,3423311,12595845,13147710,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,2048,986824,3754885,12850224,13647406,13817193,3549495,12545256,7339687,12409892,3210106,3465958,12676003,13120098,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,4096,976916,3632808,12958357,13252938,13529185,3424036,12587193,7201713,12423914,3297404,3468538,12555858,13138598,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,8192,959679,3608320,11745712,12926365,12912399,3356512,10586721,5851715,13343326,3392574,3531800,10944376,12790133,3.489,linux-AMD64,1024,32,17,iozone-049.out
131072,16384,944383,3662357,9598897,9881686,9750243,3337034,8765685,5024831,9479397,3255481,3357106,7926029,9893779,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,64,911278,3528556,11659249,11597146,10904953,3127123,11444804,6601460,10671367,3273400,3362237,11730150,11655047,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,128,936907,3482533,12731604,12461059,11738039,3191969,12128419,6381608,11602898,3200899,3485314,12250852,12364787,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,256,1009488,3755113,12743409,12823219,12613301,3380711,12524793,6110848,12143019,3467738,3677200,12445121,13054951,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,512,1032843,3708730,12864177,13030970,13058207,3566440,12895106,7352880,12830102,3302602,3442462,12486106,12694561,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,1024,1022698,3778860,13140137,13257701,12966580,3529995,13144536,7638690,12197847,3421488,3576219,13014774,13262978,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,2048,1032200,3759042,12888002,13066122,12954358,3608768,12778806,7687075,13238227,3380535,3496331,12849594,13354153,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,4096,1031434,3746043,12961994,13109118,12920563,3436921,12778658,7590020,12710704,3369976,3507932,12649288,13256422,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,8192,1008172,3708679,12028772,13226124,13115060,3397100,11335544,6208534,12486106,3332956,3520038,10310421,13167203,3.489,linux-AMD64,1024,32,17,iozone-049.out
262144,16384,984955,3695964,9569058,9938746,10646362,3538230,9072341,5379194,9599133,3346407,3393273,8427972,9926632,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,64,1010673,3582254,12203520,12220611,11347290,3367101,11461077,7243760,11181238,3484076,3499173,12101042,12176895,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,128,1006036,3662915,12907807,13075118,12430896,3549589,12480352,7364745,12389505,3481489,3575073,12732843,12979040,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,256,1090846,3909911,13034894,13296645,12991308,3641672,13077451,7674220,12960146,3725807,3805310,13091855,13355597,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,512,1103813,3775679,13517826,13743482,13292948,3750111,13294635,7774718,13451180,3485076,3542795,13361359,13718703,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,1024,1107228,3788311,13410247,13695037,13550645,3693417,13396931,8050347,13354948,3552806,3631760,13335915,13704682,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,2048,1104121,3796631,13632043,14043118,13863135,3826532,13627397,8081144,13637369,3556858,3563821,13975113,14045809,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,4096,1062109,3663812,14063145,13892825,13496918,3570643,13861999,7393717,13664062,3461312,3536249,13934554,13766971,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,8192,1039422,3634431,12956251,13428755,13134158,3536659,12648692,6093742,12412373,3418917,3507998,11769313,13406487,3.489,linux-AMD64,1024,32,17,iozone-049.out
524288,16384,1007474,3809654,10094680,9752379,10744720,3595079,9929851,5403193,9700240,3149615,3426183,9253714,10317571,3.489,linux-AMD64,1024,32,17,iozone-049.out
64,4,546928,1033216,3958892,4643754,3363612,1562436,3363612,2067979,4018152,1734015,1124074,2689580,2662899,3.489,linux-AMD64,1024,32,17,iozone-050.out
64,8,792299,2801873,10402178,8182586,5860307,2467108,2923952,1780008,3363612,2561267,2923952,9006179,7100397,3.489,linux-AMD64,1024,32,17,iozone-050.out
64,16,929467,3057153,7940539,10821524,9006179,3022727,7100397,4018152,10821524,3363612,4018152,12902017,4564786,3.489,linux-AMD64,1024,32,17,iozone-050.out
64,32,998622,2379626,10402178,9006179,7100397,2133730,5389653,4274062,10402178,3057153,3738358,7940539,7940539,3.489,linux-AMD64,1024,32,17,iozone-050.out
64,64,1049372,3738358,20962191,15972885,9006179,2358717,5735102,3791156,12902017,3738358,4274062,12902017,15972885,3.489,linux-AMD64,1024,32,17,iozone-050.out
128,4,659704,2035099,5325799,3759450,3657016,1663139,3560017,2248149,3657016,1622919,1939522,5122535,4267461,3.489,linux-AMD64,1024,32,17,iozone-050.out
128,8,826202,2905056,9129573,6406138,5603747,2464907,5545860,3445772,7082197,2558895,2969325,7917784,6406138,3.489,linux-AMD64,1024,32,17,iozone-050.out
128,16,955616,3359523,7476717,6406138,5325799,1852520,4759253,2098744,7176872,2511022,3895854,11720614,7917784,3.489,linux-AMD64,1024,32,17,iozone-050.out
128,32,1000121,3867787,15881078,8036304,6727225,1642783,6045455,2905056,8548124,4407601,4557257,12842051,11720614,3.489,linux-AMD64,1024,32,17,iozone-050.out
128,64,612303,4135958,18012359,15881078,10567140,3867787,11720614,4934216,15881078,3982553,6727225,18012359,9977956,3.489,linux-AMD64,1024,32,17,iozone-050.out
128,128,1102844,3536566,18012359,18012359,11470204,4012317,11720614,3657016,18012359,2377579,2673584,10567140,11720614,3.489,linux-AMD64,1024,32,17,iozone-050.out
256,4,643419,1985448,5217259,4117018,3511189,1694118,3605511,2205688,3499745,1802167,1868008,4929815,4009406,3.489,linux-AMD64,1024,32,17,iozone-050.out
256,8,809878,2872459,8815202,6073004,5455847,2441400,5938650,3511189,5320671,1642294,1619994,7965107,5810112,3.489,linux-AMD64,1024,32,17,iozone-050.out
256,16,977189,3770085,12228612,8271916,7735574,3009318,8271916,4734192,11569783,2819657,3465855,11695808,7791708,3.489,linux-AMD64,1024,32,17,iozone-050.out
256,32,1070737,4350555,16072608,17096249,14164395,4264168,12661199,5938650,14953435,4496299,4734192,16072608,16072608,3.489,linux-AMD64,1024,32,17,iozone-050.out
256,64,1142514,4132864,19591792,19591792,17096249,4734192,15164624,6249745,11569783,5569035,5810112,17096249,18259146,3.489,linux-AMD64,1024,32,17,iozone-050.out
256,128,1108314,4907284,22940409,22940409,19591792,4332998,9114515,3368013,18259146,4477549,8534922,19955913,19591792,3.489,linux-AMD64,1024,32,17,iozone-050.out
256,256,1153561,5022044,22940409,22940409,19591792,5117791,17096249,5117791,18259146,4929815,5117791,19955913,21558614,3.489,linux-AMD64,1024,32,17,iozone-050.out
512,4,677267,2039772,5227492,5227492,4195896,1770674,4000485,2246778,4195896,1945526,1895721,4973263,5019764,3.489,linux-AMD64,1024,32,17,iozone-050.out
512,8,885996,2875558,8992598,8844453,7211022,2722449,6909408,3556580,7022379,2691737,2860238,8528336,8528336,3.489,linux-AMD64,1024,32,17,iozone-050.out
512,16,969603,3604335,12499490,12427157,7309196,1821745,7091952,4784885,7647578,3163620,3604335,8844453,7871843,3.489,linux-AMD64,1024,32,17,iozone-050.out
512,32,1038532,4061007,13783088,10044089,9510316,3325278,11877300,5951911,16543832,3710197,4195896,14628067,9145790,3.489,linux-AMD64,1024,32,17,iozone-050.out
512,64,1060063,4571003,17630404,11138071,7647578,2381315,12499490,6395018,18229030,2572435,2678309,19736867,10641343,3.489,linux-AMD64,1024,32,17,iozone-050.out
512,128,1098566,4610256,19037014,12797441,11138071,3941742,17630404,6319739,23391616,6086873,6319739,12797441,19736867,3.489,linux-AMD64,1024,32,17,iozone-050.out
512,256,1187895,4571003,22414989,22183443,20490142,5177083,18869737,6319739,22183443,4871723,8265729,19736867,22183443,3.489,linux-AMD64,1024,32,17,iozone-050.out
512,512,810124,5177083,23139567,24457224,23139567,5453155,19037014,5067142,23139567,5019764,5453155,23139567,21516644,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,4,558309,1980337,5444898,5417427,4339202,1906496,4228138,2231377,4130547,1950656,2035716,5144870,5226256,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,8,740408,2950233,8822754,9240349,7577494,2798378,7319232,3722435,7590887,2835325,2820430,8750850,8988941,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,16,1021928,3631168,13305116,13305116,6327241,2090206,10354166,4920874,11132462,3722435,3594699,9064828,9855234,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,32,1068983,3970183,16219316,16531459,14618393,3970183,14422045,6244448,14871477,4282950,4178773,15743686,16219316,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,64,1154621,4674510,19719260,19719260,17985196,4741598,18291580,7113161,21713061,5018624,4854136,19276739,20471166,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,128,935966,4826859,21282686,22748081,20869039,5277632,20088179,7472033,21282686,5096034,3567824,20869039,20869039,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,256,1204825,2934110,22869206,22748081,21388672,3057339,19363647,7269678,23240448,6479979,5751117,20471166,23240448,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,512,966071,4995276,19363647,23240448,22276143,5144870,21823389,6559147,22748081,4451639,9320560,23366889,22748081,3.489,linux-AMD64,1024,32,17,iozone-050.out
1024,1024,1169078,5120336,23754601,24854315,24998980,5303701,22276143,5444898,22748081,2952261,5630486,24430194,24998980,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,4,693306,1937809,5277002,5131978,4178378,1743156,3887189,2190300,3999400,1825390,1844994,4707314,4572018,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,8,829159,2730599,8229438,8221561,6690992,2515497,6440169,3292669,6523312,2602375,2602375,7789164,7874853,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,16,950339,3429381,11015480,11690076,10037248,3292669,9990553,4653758,10240672,3384788,3379461,11502234,11579763,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,32,1057899,4144109,16001943,16399085,14417342,4094723,14040298,6007763,14514788,4056054,4073364,15623582,16122077,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,64,1135212,4613765,11440955,18970464,17360217,4613765,17501701,6945257,17645509,4611288,4666399,18600754,18600754,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,128,978931,3938881,17791701,18804350,17791701,4762117,18441025,7036283,22264924,4772701,3915540,16244028,17977882,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,256,1135963,4611288,20079056,19531203,12635867,4581773,19355169,6939647,20461691,4945823,5080379,20079056,20909969,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,512,1124071,4785996,21115571,20909969,20268568,4796687,20079056,6690992,21325256,5629769,5644567,20859193,21115571,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,1024,1130283,4785996,14514788,21325256,21325256,4785996,21325256,6075753,22264924,4423683,7999524,22264924,22498183,3.489,linux-AMD64,1024,32,17,iozone-050.out
2048,2048,1130283,4623699,18970464,19531203,19486895,4785996,19311656,4785996,20079056,4818211,4818211,20268568,20268568,3.489,linux-AMD64,1024,32,17,iozone-050.out
4096,4,602700,1696809,4128976,4262142,3374022,1571836,3356881,1960768,3474326,1684167,1678737,4408705,4437172,3.489,linux-AMD64,1024,32,17,iozone-050.out
4096,8,782439,2609016,7788478,7877762,6379914,2471992,6311938,3253266,6562698,2573067,2579247,7486415,7756829,3.489,linux-AMD64,1024,32,17,iozone-050.out
4096,16,938595,3390670,11570449,10923071,9989424,3324403,8770583,4516494,9989424,3295704,3332786,11318885,11222762,3.489,linux-AMD64,1024,32,17,iozone-050.out
4096,32,1029116,4023571,14993702,15287223,13658603,3984379,13980948,5859825,14224033,3953206,3999219,16073893,15939671,3.489,linux-AMD64,1024,32,17,iozone-050.out
4096,64,1160033,4617244,17587806,18299707,16846218,4530788,17131802,6919538,16195114,4380601,4385074,16650294,18437179,3.489,linux-AMD64,1024,32,17,iozone-050.out
4096,128,1109394,4649735,20097981,19593701,18437179,4516494,18202760,6919538,16134276,3747131,4338563,17131802,17880690,3.489,linux-AMD64,1024,32,17,iozone-050.out
4096,256,1089346,4218190,14838300,15807673,15692162,4560858,16650294,7135072,18358372,4638436,4757904,19616073,20287852,3.489,linux-AMD64,1024,32,17,iozone-050.out
4096,512,1125308,4824714,21007275,20456957,19981106,4869845,20192470,7012747,21214804,4847858,4887857,21007275,20481345,3.489,linux-AMD64,1024,32,17,iozone-050.out
